X,Y,Z,__index,__rangexy,return_idx,num_returns,reflectance,elongation,Normal change rate (1),Number of neighbors (r=1),Surface density (r=1),Eigenentropy (1),Anisotropy (1),Planarity (1),Linearity (1),Surface variation (1),Sphericity (1),Verticality (1),3rd eigenvalue (1),Noise
6.89900017,-8.00199986,1.89300001,98321.000000,10.566000,0.000000,1.000000,11.000000,6.000000,0.093337,28.000000,8.912677,0.756808,0.818482,0.581716,0.236766,0.093337,0.181518,0.025352,0.039398,1.000000
9.58600044,-11.49800014,2.41899991,98326.000000,14.970000,0.000000,2.000000,6.000000,6.000000,0.106065,24.000000,7.639437,0.850963,0.806605,0.436581,0.370024,0.106065,0.193395,0.179758,0.059998,1.000000
7.84499979,-9.45899963,1.98800004,98328.000000,12.289000,0.000000,2.000000,50.000000,9.000000,0.055480,234.000000,74.484512,0.653951,0.910262,0.438012,0.472250,0.055480,0.089738,0.060787,0.019317,1.000000
5.85599995,-7.18100023,1.50600004,98334.000000,9.267000,0.000000,1.000000,9.000000,6.000000,0.216919,44.000000,14.005634,0.790027,0.507495,0.285450,0.222045,0.216919,0.492505,0.022725,0.086690,1.000000
12.08100033,-14.95400047,3.16400003,98336.000000,19.224001,0.000000,1.000000,12.000000,7.000000,0.027188,116.000000,36.923946,0.442550,0.961101,0.352928,0.608172,0.027188,0.038899,0.548109,0.005036,1.000000
6.73699999,-8.20499992,1.94299996,98338.000000,10.616000,0.000000,2.000000,15.000000,7.000000,0.149970,22.000000,7.002817,0.636597,0.764195,0.100737,0.663458,0.149970,0.235805,0.182296,0.045633,1.000000
4.69700003,4.35900021,0.90300000,98461.000000,6.407000,0.000000,2.000000,9.000000,5.000000,0.021007,2559.000000,814.554993,0.573182,0.959595,0.842617,0.116979,0.021007,0.040405,0.168587,0.005857,1.000000
1.44200003,1.14100003,0.22600000,98530.000000,1.839000,0.000000,2.000000,4.000000,4.000000,0.135502,22.000000,7.002817,0.531999,0.759760,0.292491,0.467268,0.135502,0.240240,0.022282,0.028786,1.000000
3.36800003,2.14100003,0.63800001,98640.000000,3.991000,0.000000,2.000000,3.000000,6.000000,0.131481,85.000000,27.056339,0.765310,0.722322,0.556570,0.165752,0.131481,0.277678,0.036532,0.053138,1.000000
5.40500021,3.40799999,0.76499999,98663.000000,6.390000,0.000000,2.000000,4.000000,3.000000,0.039490,2130.000000,678.000061,0.568907,0.923478,0.784724,0.138754,0.039490,0.076522,0.130113,0.010369,1.000000
4.75400019,2.93400002,0.77700001,98669.000000,5.586000,0.000000,2.000000,13.000000,7.000000,0.184515,52.000000,16.552114,0.846239,0.608082,0.340207,0.267875,0.184515,0.391918,0.047964,0.088038,1.000000
5.87500000,3.60599995,0.96300000,98674.000000,6.893000,0.000000,2.000000,9.000000,5.000000,0.028844,2134.000000,679.273254,0.609265,0.946283,0.754861,0.191423,0.028844,0.053717,0.142622,0.008903,1.000000
5.73400021,3.49499989,0.93500000,98679.000000,6.715000,0.000000,2.000000,9.000000,5.000000,0.047561,1808.000000,575.504272,0.561933,0.910408,0.704546,0.205862,0.047561,0.089592,0.133425,0.012048,1.000000
3.23399997,1.65999997,0.39700001,98776.000000,3.635000,0.000000,2.000000,156.000000,11.000000,0.190604,118.000000,37.560566,0.838142,0.551750,0.455235,0.096515,0.190604,0.448250,0.090188,0.087511,1.000000
6.52199984,3.22799993,1.11300004,98787.000000,7.277000,0.000000,2.000000,11.000000,5.000000,0.057028,1382.000000,439.904236,0.576173,0.886098,0.769508,0.116590,0.057028,0.113902,0.086947,0.014808,1.000000
3.97099996,1.94400001,0.66799998,98792.000000,4.421000,0.000000,2.000000,8.000000,6.000000,0.145021,109.000000,34.695778,0.805661,0.718520,0.377996,0.340523,0.145021,0.281480,0.046609,0.065541,1.000000
4.65899992,2.24799991,0.78299999,98801.000000,5.173000,0.000000,2.000000,4.000000,5.000000,0.172636,88.000000,28.011269,0.794105,0.602205,0.508653,0.093553,0.172636,0.397795,0.025590,0.071762,1.000000
4.32299995,1.82099998,0.58999997,98871.000000,4.691000,0.000000,2.000000,8.000000,7.000000,0.151936,114.000000,36.287327,0.822413,0.699336,0.377554,0.321782,0.151936,0.300664,0.037940,0.071088,1.000000
2.31599998,0.91900003,0.40700001,98886.000000,2.491000,0.000000,2.000000,140.000000,9.000000,0.136098,56.000000,17.825354,0.815943,0.722754,0.482617,0.240137,0.136098,0.277246,0.085660,0.063322,1.000000
4.37799978,1.73500001,0.78700000,98891.000000,4.709000,0.000000,2.000000,127.000000,9.000000,0.157237,93.000000,29.602819,0.800934,0.689440,0.353988,0.335453,0.157237,0.310560,0.041032,0.068961,1.000000
3.11999989,1.24800003,0.34299999,98901.000000,3.361000,0.000000,2.000000,6.000000,7.000000,0.218981,109.000000,34.695778,0.830164,0.511024,0.255012,0.256012,0.218981,0.488976,0.058844,0.097147,1.000000
6.42899990,2.47600007,1.00999999,98912.000000,6.889000,0.000000,2.000000,15.000000,6.000000,0.162586,939.000000,298.892975,0.582474,0.680051,0.327974,0.352076,0.162586,0.319949,0.027639,0.038877,1.000000
6.19700003,2.22700000,1.09500003,98938.000000,6.585000,0.000000,2.000000,6.000000,6.000000,0.237302,133.000000,42.335213,0.732641,0.458255,0.199442,0.258813,0.237302,0.541745,0.321117,0.081238,1.000000
3.02399993,1.07000005,0.52200001,98943.000000,3.208000,0.000000,2.000000,29.000000,7.000000,0.151576,85.000000,27.056339,0.806343,0.696112,0.397075,0.299037,0.151576,0.303888,0.081299,0.067617,1.000000
7.58199978,2.24699998,1.29799998,99016.000000,7.908000,0.000000,2.000000,6.000000,5.000000,0.042521,993.000000,316.081696,0.615540,0.919619,0.729631,0.189988,0.042521,0.080381,0.052665,0.012924,1.000000
6.51000023,1.93099999,0.96499997,99020.000000,6.790000,0.000000,2.000000,22.000000,7.000000,0.115945,1197.000000,381.016937,0.596432,0.754782,0.624510,0.130273,0.115945,0.245218,0.043541,0.029634,1.000000
9.00500011,2.67700005,1.14499998,99023.000000,9.395000,0.000000,1.000000,212.000000,14.000000,0.010405,1267.000000,403.298615,0.711623,0.979450,0.933949,0.045502,0.010405,0.020550,0.076480,0.005048,1.000000
3.63400006,1.04999995,0.52800000,99029.000000,3.782000,0.000000,2.000000,138.000000,10.000000,0.159621,101.000000,32.149296,0.827701,0.704908,0.258517,0.446390,0.159621,0.295092,0.003008,0.077050,1.000000
6.46000004,1.85099995,1.09800005,99031.000000,6.720000,0.000000,2.000000,6.000000,7.000000,0.244028,583.000000,185.574661,0.524790,0.409365,0.239084,0.170280,0.244028,0.590635,0.020309,0.047033,1.000000
3.59400010,1.02600002,0.52100003,99035.000000,3.738000,0.000000,2.000000,20.000000,7.000000,0.164168,98.000000,31.194368,0.824270,0.685531,0.286595,0.398936,0.164168,0.314469,0.001100,0.077066,1.000000
4.27500010,1.19400001,0.43300000,99050.000000,4.438000,0.000000,2.000000,26.000000,8.000000,0.201384,130.000000,41.380283,0.925135,0.500698,0.480754,0.019944,0.201384,0.499302,0.029315,0.115741,1.000000
3.93799996,1.08500004,0.39600000,99055.000000,4.085000,0.000000,2.000000,81.000000,10.000000,0.189388,129.000000,41.061974,0.912965,0.600538,0.310296,0.290243,0.189388,0.399462,0.009163,0.108697,1.000000
6.98600006,1.79600000,1.01499999,99073.000000,7.213000,0.000000,2.000000,26.000000,8.000000,0.061395,1395.000000,444.042267,0.652169,0.875052,0.785245,0.089807,0.061395,0.124948,0.051041,0.020001,1.000000
7.37400007,1.65300000,0.89700001,99117.000000,7.557000,0.000000,1.000000,254.000000,15.000000,0.019788,1751.000000,557.360596,0.696686,0.961251,0.880706,0.080545,0.019788,0.038749,0.066317,0.008515,1.000000
6.90600014,1.49899995,0.68400002,99128.000000,7.067000,0.000000,1.000000,69.000000,10.000000,0.023439,2269.000000,722.245117,0.713201,0.952373,0.936659,0.015714,0.023439,0.047627,0.065868,0.010519,1.000000
8.84099960,1.56700003,1.24600005,99173.000000,8.979000,0.000000,1.000000,15.000000,7.000000,0.007338,1116.000000,355.233826,0.703457,0.985820,0.904143,0.081677,0.007338,0.014180,0.066707,0.003530,1.000000
4.40000010,0.74800003,0.60799998,99182.000000,4.463000,0.000000,2.000000,50.000000,8.000000,0.153230,97.000000,30.876059,0.879251,0.649955,0.584353,0.065603,0.153230,0.350045,0.055138,0.082396,1.000000
6.15999985,1.05599999,0.59399998,99184.000000,6.250000,0.000000,1.000000,10.000000,5.000000,0.042707,2650.000000,843.521179,0.695990,0.912614,0.871413,0.041201,0.042707,0.087386,0.066192,0.016724,1.000000
4.14200020,0.68400002,0.66200000,99187.000000,4.198000,0.000000,2.000000,109.000000,9.000000,0.119581,91.000000,28.966198,0.832366,0.734230,0.690970,0.043260,0.119581,0.265770,0.028104,0.059386,1.000000
7.74100018,1.24699998,1.08099997,99195.000000,7.840000,0.000000,2.000000,63.000000,9.000000,0.015392,1534.000000,488.287354,0.687970,0.969275,0.934739,0.034536,0.015392,0.030725,0.066750,0.006555,1.000000
6.68800020,0.88999999,0.92500001,99230.000000,6.747000,1.000000,2.000000,15.000000,6.000000,0.044469,1731.000000,550.994385,0.648510,0.907594,0.893179,0.014415,0.044469,0.092406,0.064528,0.014866,1.000000
5.20599985,0.69099998,0.71499997,99231.000000,5.251000,0.000000,2.000000,6.000000,4.000000,0.253628,613.000000,195.123962,0.541951,0.445903,0.076490,0.369413,0.253628,0.554097,0.560688,0.051824,1.000000
7.78399992,1.03600001,0.74500000,99233.000000,7.853000,0.000000,1.000000,172.000000,13.000000,0.008500,1864.000000,593.329590,0.712753,0.983192,0.943752,0.039440,0.008500,0.016808,0.068805,0.004214,1.000000
6.43499994,0.83600003,0.88800001,99236.000000,6.489000,0.000000,2.000000,6.000000,4.000000,0.055598,1709.000000,543.991577,0.621703,0.883642,0.860132,0.023510,0.055598,0.116358,0.062332,0.016666,1.000000
8.40699959,1.05400002,1.34800005,99242.000000,8.473000,0.000000,2.000000,3.000000,2.000000,0.011632,1133.000000,360.645081,0.676813,0.976810,0.947315,0.029495,0.011632,0.023190,0.062513,0.004851,1.000000
8.22299957,0.93099999,1.31599998,99258.000000,8.276000,0.000000,2.000000,99.000000,9.000000,0.012464,1192.000000,379.425385,0.670900,0.975829,0.890990,0.084839,0.012464,0.024171,0.063271,0.005064,1.000000
7.84000015,0.86699998,0.74699998,99264.000000,7.888000,0.000000,1.000000,154.000000,12.000000,0.008347,1827.000000,581.552124,0.711897,0.983642,0.927140,0.056502,0.008347,0.016358,0.068757,0.004129,1.000000
6.33599997,0.53399998,0.73299998,99298.000000,6.358000,0.000000,2.000000,10.000000,6.000000,0.040153,2309.000000,734.977478,0.672303,0.916723,0.907429,0.009294,0.040153,0.083277,0.063240,0.014662,1.000000
3.41300011,0.27599999,0.38499999,99303.000000,3.424000,0.000000,2.000000,27.000000,7.000000,0.158795,104.000000,33.104229,0.798204,0.685943,0.349635,0.336308,0.158795,0.314057,0.089742,0.069002,1.000000
3.39899993,0.26499999,0.38400000,99307.000000,3.409000,0.000000,2.000000,82.000000,9.000000,0.158635,106.000000,33.740849,0.808915,0.683914,0.360365,0.323549,0.158635,0.316086,0.067455,0.070878,1.000000
7.76100016,0.58700001,0.73299998,99311.000000,7.784000,0.000000,1.000000,112.000000,12.000000,0.008085,1870.000000,595.239441,0.706878,0.984070,0.938320,0.045751,0.008085,0.015930,0.067596,0.003918,1.000000
7.75400019,0.38900000,0.89600003,99343.000000,7.764000,0.000000,1.000000,98.000000,11.000000,0.011839,1777.000000,565.636658,0.706930,0.976353,0.950070,0.026283,0.011839,0.023647,0.065217,0.005564,1.000000
5.53800011,0.27399999,0.75199997,99345.000000,5.544000,0.000000,2.000000,8.000000,6.000000,0.196291,1343.000000,427.490173,0.542248,0.538833,0.427070,0.111763,0.196291,0.461167,0.037503,0.040473,1.000000
7.83199978,0.17500000,0.90399998,99380.000000,7.834000,0.000000,1.000000,57.000000,12.000000,0.010793,1726.000000,549.402832,0.708237,0.978621,0.937992,0.040629,0.010793,0.021379,0.063947,0.005143,1.000000
8.02400017,0.12800001,1.26999998,99391.000000,8.025000,0.000000,2.000000,11.000000,6.000000,0.016233,1287.000000,409.664825,0.679465,0.967278,0.950352,0.016927,0.016233,0.032722,0.060816,0.006663,1.000000
5.31500006,0.05300000,0.49300000,99397.000000,5.315000,0.000000,2.000000,6.000000,4.000000,0.078352,2679.000000,852.752136,0.643896,0.832736,0.800263,0.032472,0.078352,0.167264,0.065285,0.024121,1.000000
7.59000015,-0.04300000,0.71499997,99416.000000,7.590000,0.000000,1.000000,104.000000,13.000000,0.010071,2004.000000,637.893005,0.713427,0.980049,0.941037,0.039012,0.010071,0.019951,0.064144,0.004938,1.000000
6.37799978,-0.05500000,0.73400003,99422.000000,6.378000,0.000000,2.000000,3.000000,2.000000,0.029570,2348.000000,747.391602,0.672487,0.939809,0.915201,0.024608,0.029570,0.060191,0.069561,0.011183,1.000000
4.94299984,-0.07300000,0.56400001,99431.000000,4.943000,0.000000,2.000000,10.000000,6.000000,0.253625,1327.000000,422.397217,0.557648,0.352593,0.257801,0.094792,0.253625,0.647407,0.046613,0.053655,1.000000
6.60500002,-0.21900000,0.90100002,99456.000000,6.609000,0.000000,2.000000,8.000000,4.000000,0.034726,1890.000000,601.605652,0.650176,0.928690,0.910888,0.017802,0.034726,0.071310,0.067639,0.011987,1.000000
8.31200027,-0.30100000,1.13900006,99460.000000,8.317000,0.000000,1.000000,160.000000,11.000000,0.006528,1300.000000,413.802826,0.696553,0.987209,0.933650,0.053559,0.006528,0.012791,0.061289,0.003065,1.000000
5.19799995,-0.20400000,0.70599997,99464.000000,5.202000,0.000000,2.000000,19.000000,7.000000,0.265682,871.000000,277.247894,0.540103,0.285682,0.259980,0.025701,0.265682,0.714318,0.107882,0.053238,1.000000
6.37699986,-0.27300000,0.73600000,99468.000000,6.383000,0.000000,2.000000,3.000000,2.000000,0.030218,2349.000000,747.709900,0.676255,0.938566,0.910129,0.028437,0.030218,0.061434,0.068874,0.011549,1.000000
5.63199997,-0.26300001,0.52700001,99471.000000,5.639000,0.000000,2.000000,25.000000,7.000000,0.050049,2815.000000,896.042297,0.669803,0.898293,0.828758,0.069535,0.050049,0.101707,0.063131,0.017661,1.000000
5.53700018,-0.27200001,0.63700002,99478.000000,5.544000,0.000000,2.000000,4.000000,4.000000,0.084170,2127.000000,677.045105,0.614902,0.823035,0.748549,0.074485,0.084170,0.176965,0.056100,0.023571,1.000000
6.08699989,-0.34200001,0.57200003,99485.000000,6.096000,0.000000,1.000000,30.000000,9.000000,0.030118,2831.000000,901.135254,0.694409,0.939282,0.894539,0.044743,0.030118,0.060718,0.067539,0.012259,1.000000
3.47399998,-0.26400000,0.46900001,99513.000000,3.484000,0.000000,2.000000,8.000000,6.000000,0.150576,116.000000,36.923946,0.802155,0.684934,0.462268,0.222667,0.150576,0.315066,0.060786,0.065958,1.000000
4.97499990,-0.41400000,0.57499999,99521.000000,4.992000,0.000000,2.000000,4.000000,5.000000,0.214232,1447.000000,460.594391,0.537208,0.468610,0.417663,0.050947,0.214232,0.531390,0.040825,0.043172,1.000000
5.62500000,-0.72500002,0.78100002,99580.000000,5.671000,0.000000,2.000000,12.000000,6.000000,0.119285,1454.000000,462.822571,0.536382,0.748174,0.607480,0.140694,0.119285,0.251826,0.046371,0.025380,1.000000
4.05499983,-0.52700001,0.64800000,99586.000000,4.089000,0.000000,2.000000,37.000000,7.000000,0.092749,108.000000,34.377468,0.780305,0.805648,0.706753,0.098895,0.092749,0.194352,0.017853,0.041681,1.000000
5.92899990,-0.80900002,0.70099998,99590.000000,5.984000,0.000000,2.000000,8.000000,6.000000,0.043209,2273.000000,723.518372,0.633859,0.911811,0.864619,0.047192,0.043209,0.088189,0.067999,0.013833,1.000000
7.48699999,-1.22399998,1.05999994,99627.000000,7.586000,0.000000,2.000000,19.000000,7.000000,0.014476,1587.000000,505.157776,0.684479,0.970987,0.946170,0.024818,0.014476,0.029013,0.063735,0.006114,1.000000
6.49300003,-1.09399998,0.77999997,99630.000000,6.584000,0.000000,2.000000,90.000000,11.000000,0.025645,2225.000000,708.239502,0.678211,0.947631,0.937356,0.010275,0.025645,0.052369,0.065990,0.010039,1.000000
7.21999979,-1.30999994,0.87400001,99647.000000,7.338000,0.000000,1.000000,200.000000,15.000000,0.014763,1924.000000,612.428223,0.701686,0.970278,0.953875,0.016403,0.014763,0.029722,0.063647,0.006655,1.000000
4.90999985,-0.92100000,0.58999997,99656.000000,4.995000,0.000000,2.000000,16.000000,7.000000,0.232658,1314.000000,418.259186,0.503540,0.415963,0.342210,0.073753,0.232658,0.584037,0.007150,0.042086,1.000000
7.25299978,-1.37199998,1.03799999,99662.000000,7.382000,0.000000,2.000000,56.000000,8.000000,0.019184,1637.000000,521.073242,0.677695,0.961085,0.950745,0.010340,0.019184,0.038915,0.063615,0.007710,1.000000
4.22800016,-0.88400000,0.41900000,99679.000000,4.320000,0.000000,2.000000,14.000000,7.000000,0.260331,687.000000,218.678879,0.600988,0.442094,0.027250,0.414843,0.260331,0.557906,0.521301,0.063176,1.000000
4.44899988,-0.94499999,0.44299999,99684.000000,4.548000,0.000000,2.000000,31.000000,8.000000,0.298400,1342.000000,427.171844,0.490524,0.172171,0.118572,0.053599,0.298400,0.827829,0.008184,0.051216,1.000000
3.01699996,-0.64800000,0.29400000,99689.000000,3.086000,0.000000,2.000000,5.000000,7.000000,0.231504,126.000000,40.107044,0.791423,0.435449,0.309520,0.125929,0.231504,0.564551,0.253684,0.091691,1.000000
4.85099983,-1.06200004,0.48600000,99694.000000,4.966000,0.000000,2.000000,15.000000,7.000000,0.133943,2120.000000,674.816956,0.552638,0.696814,0.657170,0.039643,0.133943,0.303187,0.051861,0.029544,1.000000
7.80900002,-2.17799997,0.82999998,99764.000000,8.107000,0.000000,1.000000,148.000000,14.000000,0.009140,1627.000000,517.890198,0.713279,0.981763,0.958758,0.023006,0.009140,0.018237,0.062763,0.004514,1.000000
6.80399990,-2.00999999,0.88200003,99787.000000,7.094000,0.000000,2.000000,140.000000,12.000000,0.020979,1837.000000,584.735229,0.676750,0.957302,0.949898,0.007404,0.020979,0.042698,0.063510,0.008334,1.000000
4.12200022,-1.22399998,0.71200001,99803.000000,4.300000,0.000000,2.000000,3.000000,6.000000,0.084830,92.000000,29.284510,0.780312,0.844488,0.522191,0.322297,0.084830,0.155512,0.009065,0.039717,1.000000
4.61899996,-1.59200001,0.71799999,99854.000000,4.886000,0.000000,2.000000,52.000000,7.000000,0.086515,100.000000,31.830988,0.767374,0.857302,0.364011,0.493291,0.086515,0.142698,0.015683,0.040661,1.000000
3.47700000,-1.27400005,0.38699999,99868.000000,3.703000,0.000000,2.000000,65.000000,9.000000,0.168338,125.000000,39.788734,0.869889,0.613402,0.523364,0.090037,0.168338,0.386598,0.133183,0.086287,1.000000
3.50699997,-1.26600003,0.54699999,99875.000000,3.728000,0.000000,2.000000,3.000000,5.000000,0.142006,103.000000,32.785919,0.836675,0.709802,0.463162,0.246640,0.142006,0.290198,0.092325,0.069520,1.000000
8.14200020,-2.98300004,1.30100000,99880.000000,8.671000,0.000000,2.000000,14.000000,6.000000,0.019409,1094.000000,348.231018,0.705020,0.961732,0.895116,0.066616,0.019409,0.038268,0.055962,0.008634,1.000000
8.14700031,-3.01099992,1.30400002,99885.000000,8.685000,0.000000,2.000000,32.000000,8.000000,0.020398,1098.000000,349.504242,0.708677,0.959767,0.891929,0.067838,0.020398,0.040233,0.055504,0.009153,1.000000
4.69399977,-1.74600005,0.74400002,99890.000000,5.008000,0.000000,2.000000,114.000000,9.000000,0.089650,101.000000,32.149296,0.790350,0.841816,0.448088,0.393728,0.089650,0.158184,0.015372,0.043541,1.000000
8.41300011,-3.19899988,1.35800004,99898.000000,9.001000,0.000000,1.000000,254.000000,15.000000,0.016886,1048.000000,333.588745,0.708539,0.966515,0.916008,0.050506,0.016886,0.033485,0.057938,0.007725,1.000000
6.97200012,-3.22799993,0.87099999,99977.000000,7.683000,0.000000,2.000000,5.000000,4.000000,0.047494,1556.000000,495.290161,0.734240,0.901972,0.867950,0.034022,0.047494,0.098028,0.064482,0.020792,1.000000
7.33699989,-3.26399994,1.41299999,99981.000000,8.030000,0.000000,2.000000,37.000000,8.000000,0.136276,622.000000,197.988739,0.597635,0.703098,0.584871,0.118227,0.136276,0.296902,0.039077,0.034294,1.000000
5.48199987,-2.55599999,0.68300003,99983.000000,6.049000,0.000000,2.000000,142.000000,10.000000,0.164831,1575.000000,501.338043,0.649631,0.620355,0.543946,0.076409,0.164831,0.379645,0.058666,0.046915,1.000000
5.58199978,-2.64599991,0.70099998,99991.000000,6.177000,0.000000,2.000000,202.000000,13.000000,0.150584,1595.000000,507.704254,0.657021,0.652564,0.612390,0.040174,0.150584,0.347436,0.058538,0.044210,1.000000
6.79099989,-3.24799991,0.86299998,99997.000000,7.528000,0.000000,2.000000,35.000000,8.000000,0.058897,1573.000000,500.701447,0.731315,0.877345,0.837230,0.040114,0.058897,0.122655,0.063521,0.024660,1.000000
4.76599979,-2.29200006,0.60100001,100002.000000,5.288000,0.000000,2.000000,52.000000,10.000000,0.202119,780.000000,248.281708,0.617122,0.603365,0.169111,0.434255,0.202119,0.396635,0.467358,0.052597,1.000000
7.46400023,-3.50500011,1.29100001,100005.000000,8.246000,0.000000,2.000000,128.000000,10.000000,0.077721,913.000000,290.616913,0.680230,0.836606,0.775526,0.061080,0.077721,0.163394,0.051190,0.026690,1.000000
4.85400009,-2.24099994,0.94099998,100007.000000,5.346000,0.000000,2.000000,34.000000,8.000000,0.115806,111.000000,35.332397,0.796907,0.789243,0.398390,0.390853,0.115806,0.210757,0.015479,0.054081,1.000000
6.75699997,-3.28399992,0.86500001,100009.000000,7.512000,0.000000,2.000000,10.000000,6.000000,0.061063,1549.000000,493.062012,0.727102,0.872970,0.826252,0.046718,0.061063,0.127030,0.065460,0.025081,1.000000
6.52600002,-3.04500008,1.27699995,100013.000000,7.201000,0.000000,2.000000,156.000000,11.000000,0.210437,305.000000,97.084511,0.639637,0.547287,0.245868,0.301419,0.210437,0.452713,0.338366,0.057253,1.000000
7.22399998,-3.60999990,1.27999997,100041.000000,8.075000,0.000000,2.000000,5.000000,4.000000,0.111092,840.000000,267.380310,0.666117,0.759354,0.684887,0.074468,0.111092,0.240646,0.046839,0.034844,1.000000
5.99300003,-3.12899995,1.08099997,100066.000000,6.760000,0.000000,2.000000,3.000000,5.000000,0.199202,335.000000,106.633812,0.705818,0.606583,0.188133,0.418450,0.199202,0.393417,0.392766,0.065979,1.000000
5.62900019,-2.98200011,1.01999998,100075.000000,6.370000,0.000000,2.000000,15.000000,7.000000,0.177991,125.000000,39.788734,0.813124,0.595621,0.463143,0.132479,0.177991,0.404379,0.006747,0.077498,1.000000
6.06699991,-3.28399992,0.96499997,100079.000000,6.899000,0.000000,2.000000,36.000000,9.000000,0.243546,903.000000,287.433807,0.653909,0.364308,0.338768,0.025541,0.243546,0.635692,0.008334,0.067341,1.000000
6.30299997,-3.50999999,0.86799997,100087.000000,7.214000,0.000000,2.000000,20.000000,8.000000,0.126084,1386.000000,441.177490,0.711187,0.713321,0.700361,0.012960,0.126084,0.286679,0.057268,0.044024,1.000000
4.52799988,-2.55399990,0.62300003,100096.000000,5.199000,0.000000,2.000000,5.000000,7.000000,0.180813,170.000000,54.112679,0.885026,0.597471,0.421159,0.176312,0.180813,0.402529,0.016239,0.095599,1.000000
6.63399982,-3.69700003,1.39699996,100114.000000,7.595000,0.000000,2.000000,174.000000,11.000000,0.204962,82.000000,26.101410,0.826585,0.506296,0.421350,0.084946,0.204962,0.493704,0.007143,0.090196,1.000000
7.32800007,-4.23500013,1.39300001,100127.000000,8.464000,0.000000,2.000000,3.000000,5.000000,0.195788,590.000000,187.802826,0.671159,0.532452,0.452931,0.079522,0.195788,0.467548,0.034273,0.057898,1.000000
6.86199999,-4.19500017,1.00399995,100142.000000,8.043000,0.000000,2.000000,18.000000,7.000000,0.098743,1134.000000,360.963409,0.733207,0.782151,0.770517,0.011634,0.098743,0.217849,0.054123,0.038140,1.000000
7.83199978,-4.87799978,1.55100000,100173.000000,9.227000,0.000000,2.000000,5.000000,4.000000,0.125038,545.000000,173.478882,0.632771,0.721271,0.671699,0.049572,0.125038,0.278729,0.056167,0.035119,1.000000
8.87899971,-5.84499979,1.59500003,100191.000000,10.630000,0.000000,2.000000,8.000000,6.000000,0.027252,648.000000,206.264801,0.687049,0.950755,0.708531,0.242225,0.027252,0.049245,0.069442,0.011077,1.000000
8.03100014,-5.40000010,1.25600004,100194.000000,9.678000,0.000000,2.000000,8.000000,5.000000,0.035341,822.000000,261.650726,0.711532,0.928271,0.886196,0.042075,0.035341,0.071730,0.067808,0.014959,1.000000
6.98000002,-4.70400000,1.44500005,100212.000000,8.418000,0.000000,2.000000,20.000000,7.000000,0.209661,185.000000,58.887329,0.659993,0.600798,0.105628,0.495171,0.209661,0.399202,0.986355,0.061788,1.000000
6.60799980,-4.48099995,1.37199998,100216.000000,7.983000,0.000000,2.000000,7.000000,6.000000,0.244102,91.000000,28.966198,0.911820,0.428536,0.198162,0.230374,0.244102,0.571464,0.001630,0.131640,1.000000
5.91200018,-4.37799978,0.98900002,100241.000000,7.357000,0.000000,1.000000,13.000000,6.000000,0.256696,540.000000,171.887329,0.705673,0.445672,0.050813,0.394860,0.256696,0.554328,0.514532,0.082398,1.000000
4.41599989,-3.28500009,0.73600000,100244.000000,5.504000,0.000000,1.000000,14.000000,7.000000,0.167470,176.000000,56.022537,0.864926,0.633050,0.457234,0.175815,0.167470,0.366950,0.017463,0.085110,1.000000
9.75000000,-7.06199980,2.12400007,100247.000000,12.039000,0.000000,2.000000,6.000000,4.000000,0.015300,443.000000,141.011276,0.652450,0.969705,0.919495,0.050209,0.015300,0.030295,0.068488,0.005720,1.000000
3.05599999,-2.24399996,0.57800001,100250.000000,3.791000,0.000000,2.000000,6.000000,7.000000,0.117750,137.000000,43.608452,0.803609,0.773599,0.469930,0.303669,0.117750,0.226401,0.035011,0.054961,1.000000
5.77199984,-4.35699987,0.97899997,100251.000000,7.232000,0.000000,2.000000,152.000000,10.000000,0.221745,392.000000,124.777473,0.759418,0.569551,0.080289,0.489262,0.221745,0.430449,0.471805,0.084593,1.000000
6.20100021,-4.64099979,1.21000004,100257.000000,7.746000,0.000000,2.000000,5.000000,5.000000,0.240109,141.000000,44.881691,0.831425,0.506069,0.069249,0.436820,0.240109,0.493931,0.758171,0.108209,1.000000
8.36999989,-6.17799997,1.84200001,100259.000000,10.403000,0.000000,2.000000,3.000000,6.000000,0.134973,309.000000,98.357750,0.549792,0.705040,0.595410,0.109630,0.134973,0.294960,0.039733,0.029518,1.000000
6.55800009,-4.93900013,1.28699994,100262.000000,8.210000,0.000000,2.000000,6.000000,6.000000,0.227675,214.000000,68.118317,0.697733,0.555902,0.062379,0.493523,0.227675,0.444098,0.972968,0.073570,1.000000
4.88800001,-3.70000005,0.95800000,100266.000000,6.130000,0.000000,2.000000,36.000000,9.000000,0.145140,144.000000,45.836624,0.829556,0.702018,0.457097,0.244921,0.145140,0.297982,0.019754,0.069278,1.000000
6.21799994,-4.67199993,1.38000000,100271.000000,7.778000,0.000000,2.000000,40.000000,8.000000,0.128003,83.000000,26.419720,0.779326,0.754738,0.425534,0.329204,0.128003,0.245262,0.063414,0.054937,1.000000
6.06400013,-4.58099985,1.35300004,100275.000000,7.600000,0.000000,2.000000,3.000000,4.000000,0.127993,90.000000,28.647888,0.781335,0.736328,0.532706,0.203622,0.127993,0.263672,0.039732,0.054488,1.000000
